Id,AccountId,StageName,CloseDate,TotalAmount,Probability
OPP5946,ACC1158,Proposal,2024-07-20,0.0,16
OPP5947,ACC1363,Proposal,2024-10-10,0.0,44
OPP5948,ACC1330,Proposal,2024-08-04,0.0,54
OPP5949,ACC1021,Closed Won,2023-09-06,127249.48,100
OPP5950,ACC1421,Closed Won,2024-11-26,94967.05,100
OPP5951,ACC1153,Prospecting,2024-05-13,0.0,51
OPP5952,ACC1055,Qualification,2025-01-01,0.0,70
OPP5953,ACC1158,Proposal,2024-06-04,0.0,87
OPP5954,ACC1463,Qualification,2024-05-05,0.0,33
OPP5955,ACC1467,Proposal,2023-08-05,0.0,72
OPP5956,ACC1225,Proposal,2024-04-05,0.0,48
OPP5957,ACC1482,Qualification,2024-03-09,0.0,11
OPP5958,ACC1192,Closed Won,2024-06-17,386379.5,100
OPP5959,ACC1321,Qualification,2024-09-10,0.0,56
OPP5960,ACC1325,Closed Won,2024-01-01,183885.56,100
OPP5961,ACC1078,Closed Won,2025-05-06,266786.72,100
OPP5962,ACC1238,Proposal,2025-01-20,0.0,45
OPP5963,ACC1165,Qualification,2024-05-26,0.0,59
OPP5964,ACC1305,Prospecting,2024-06-15,0.0,23
OPP5965,ACC1006,Qualification,2023-11-24,0.0,87
OPP5966,ACC1062,Qualification,2025-01-10,0.0,85
OPP5967,ACC1019,Closed Lost,2025-05-14,0.0,34
OPP5968,ACC1179,Qualification,2025-01-10,0.0,67
OPP5969,ACC1006,Closed Lost,2024-05-25,0.0,19
OPP5970,ACC1135,Closed Lost,2025-03-29,0.0,89
OPP5971,ACC1448,Proposal,2024-10-07,0.0,70
OPP5972,ACC1313,Closed Lost,2023-11-10,0.0,35
OPP5973,ACC1001,Negotiation,2024-03-05,0.0,29
OPP5974,ACC1158,Prospecting,2025-07-19,0.0,34
OPP5975,ACC1383,Proposal,2024-08-14,0.0,42
OPP5976,ACC1443,Closed Won,2024-03-29,380880.8,100
OPP5977,ACC1088,Closed Won,2025-06-09,282371.3,100
OPP5978,ACC1353,Proposal,2024-10-01,0.0,56
OPP5979,ACC1124,Proposal,2024-04-27,0.0,25
OPP5980,ACC1480,Closed Lost,2023-08-01,0.0,18
OPP5981,ACC1005,Negotiation,2024-11-05,0.0,77
OPP5982,ACC1466,Closed Lost,2024-02-12,0.0,74
OPP5983,ACC1284,Closed Won,2023-12-02,87632.89,100
OPP5984,ACC1265,Proposal,2024-06-29,0.0,26
OPP5985,ACC1314,Proposal,2024-09-15,0.0,82
OPP5986,ACC1331,Prospecting,2025-05-26,0.0,34
OPP5987,ACC1429,Closed Won,2023-12-20,201759.44,100
OPP5988,ACC1049,Closed Won,2025-03-27,435776.58,100
OPP5989,ACC1189,Closed Lost,2024-02-24,0.0,31
OPP5990,ACC1383,Proposal,2024-07-20,0.0,75
OPP5991,ACC1273,Proposal,2025-03-20,0.0,59
OPP5992,ACC1151,Proposal,2024-03-04,0.0,44
OPP5993,ACC1026,Qualification,2024-09-27,0.0,10
OPP5994,ACC1321,Qualification,2024-07-23,0.0,37
OPP5995,ACC1066,Negotiation,2025-01-18,0.0,11
OPP5996,ACC1222,Closed Won,2024-01-08,396370.2,100
OPP5997,ACC1066,Negotiation,2025-02-25,0.0,77
OPP5998,ACC1304,Proposal,2023-11-17,0.0,38
OPP5999,ACC1353,Proposal,2024-03-03,0.0,44
OPP6000,ACC1040,Negotiation,2024-11-07,0.0,31
OPP6001,ACC1081,Qualification,2024-11-04,0.0,78
OPP6002,ACC1152,Qualification,2023-10-26,0.0,15
OPP6003,ACC1345,Closed Won,2024-11-25,471312.77,100
OPP6004,ACC1420,Proposal,2024-02-23,0.0,27
OPP6005,ACC1383,Proposal,2023-12-06,0.0,16
OPP6006,ACC1021,Closed Won,2025-05-20,128259.0,100
OPP6007,ACC1499,Closed Won,2024-11-10,269624.49,100
OPP6008,ACC1384,Prospecting,2023-08-17,0.0,54
OPP6009,ACC1417,Closed Won,2025-02-06,486248.22,100
OPP6010,ACC1062,Proposal,2024-07-22,0.0,80
OPP6011,ACC1390,Proposal,2025-07-06,0.0,27
OPP6012,ACC1484,Proposal,2024-10-07,0.0,88
OPP6013,ACC1164,Proposal,2024-04-17,0.0,17
OPP6014,ACC1281,Closed Won,2024-07-13,10152.05,100
OPP6015,ACC1077,Proposal,2024-06-10,0.0,45
OPP6016,ACC1495,Qualification,2024-02-01,0.0,12
OPP6017,ACC1144,Negotiation,2024-12-10,0.0,84
OPP6018,ACC1130,Qualification,2025-07-09,0.0,58
OPP6019,ACC1447,Closed Lost,2025-03-17,0.0,42
OPP6020,ACC1012,Closed Won,2024-04-25,318981.24,100
OPP6021,ACC1324,Negotiation,2025-01-13,0.0,66
OPP6022,ACC1491,Qualification,2023-08-09,0.0,44
OPP6023,ACC1147,Qualification,2024-02-02,0.0,90
OPP6024,ACC1353,Closed Won,2024-09-25,377684.36,100
OPP6025,ACC1370,Qualification,2023-11-11,0.0,39
OPP6026,ACC1476,Closed Won,2024-06-29,219782.26,100
OPP6027,ACC1138,Qualification,2024-12-15,0.0,71
OPP6028,ACC1212,Prospecting,2024-04-14,0.0,33
OPP6029,ACC1218,Negotiation,2023-09-04,0.0,32
OPP6030,ACC1496,Qualification,2024-04-17,0.0,72
OPP6031,ACC1017,Closed Lost,2024-11-04,0.0,33
OPP6032,ACC1319,Closed Won,2025-06-25,15418.42,100
OPP6033,ACC1116,Qualification,2023-09-01,0.0,32
OPP6034,ACC1462,Closed Won,2024-02-26,345246.58,100
OPP6035,ACC1376,Qualification,2024-11-06,0.0,28
OPP6036,ACC1308,Prospecting,2023-09-22,0.0,41
OPP6037,ACC1249,Negotiation,2023-12-16,0.0,61
OPP6038,ACC1146,Qualification,2024-10-29,0.0,77
OPP6039,ACC1166,Qualification,2025-02-05,0.0,11
OPP6040,ACC1131,Closed Won,2024-10-07,192048.19,100
OPP6041,ACC1099,Prospecting,2023-11-27,0.0,11
OPP6042,ACC1200,Closed Won,2024-03-19,324018.65,100
OPP6043,ACC1084,Prospecting,2024-03-15,0.0,41
OPP6044,ACC1491,Closed Won,2025-04-05,137489.96,100
OPP6045,ACC1168,Closed Lost,2025-03-03,0.0,86
OPP6046,ACC1441,Prospecting,2024-02-11,0.0,11
OPP6047,ACC1285,Closed Lost,2024-12-19,0.0,23
OPP6048,ACC1413,Negotiation,2024-04-18,0.0,53
OPP6049,ACC1444,Closed Won,2024-08-21,47057.77,100
OPP6050,ACC1468,Qualification,2024-04-10,0.0,82
OPP6051,ACC1101,Closed Won,2023-11-10,408655.14,100
OPP6052,ACC1367,Proposal,2023-11-05,0.0,71
OPP6053,ACC1179,Qualification,2024-02-18,0.0,17
OPP6054,ACC1116,Negotiation,2025-02-16,0.0,44
OPP6055,ACC1349,Closed Won,2024-05-24,65922.38,100
OPP6056,ACC1259,Closed Won,2025-05-31,55893.58,100
OPP6057,ACC1480,Proposal,2023-11-24,0.0,75
OPP6058,ACC1152,Closed Won,2024-01-03,210565.91,100
OPP6059,ACC1042,Prospecting,2024-07-29,0.0,38
OPP6060,ACC1080,Prospecting,2025-03-26,0.0,64
OPP6061,ACC1012,Proposal,2025-02-28,0.0,55
OPP6062,ACC1195,Closed Won,2024-09-08,116812.77,100
OPP6063,ACC1418,Closed Won,2024-12-13,195448.18,100
OPP6064,ACC1063,Closed Won,2025-06-23,412278.51,100
OPP6065,ACC1108,Qualification,2025-04-06,0.0,31
OPP6066,ACC1322,Closed Lost,2024-12-29,0.0,38
OPP6067,ACC1353,Qualification,2024-12-22,0.0,46
OPP6068,ACC1064,Proposal,2025-03-05,0.0,88
OPP6069,ACC1268,Proposal,2024-05-28,0.0,56
OPP6070,ACC1452,Closed Lost,2025-05-27,0.0,20
OPP6071,ACC1488,Closed Won,2023-10-21,304230.66,100
OPP6072,ACC1253,Qualification,2023-10-31,0.0,77
OPP6073,ACC1157,Proposal,2023-08-09,0.0,33
OPP6074,ACC1089,Closed Won,2024-04-07,79358.92,100
OPP6075,ACC1268,Closed Won,2024-12-14,154274.06,100
OPP6076,ACC1450,Closed Won,2023-11-06,177450.91,100
OPP6077,ACC1494,Qualification,2024-06-15,0.0,73
OPP6078,ACC1347,Closed Won,2025-07-18,466776.51,100
OPP6079,ACC1088,Closed Won,2024-08-13,357096.81,100
OPP6080,ACC1324,Prospecting,2025-07-06,0.0,10
OPP6081,ACC1435,Closed Won,2023-11-30,489134.46,100
OPP6082,ACC1052,Closed Won,2024-03-06,77561.6,100
OPP6083,ACC1344,Qualification,2025-01-22,0.0,67
OPP6084,ACC1347,Closed Won,2023-10-22,393845.32,100
OPP6085,ACC1168,Negotiation,2023-10-30,0.0,18
OPP6086,ACC1017,Qualification,2024-12-16,0.0,64
OPP6087,ACC1108,Closed Lost,2024-12-11,0.0,45
OPP6088,ACC1193,Qualification,2024-03-08,0.0,51
OPP6089,ACC1355,Closed Lost,2023-12-28,0.0,33
OPP6090,ACC1152,Closed Won,2025-07-14,179541.34,100
OPP6091,ACC1044,Negotiation,2024-06-02,0.0,71
OPP6092,ACC1476,Closed Won,2025-02-04,209902.45,100
OPP6093,ACC1121,Closed Won,2023-10-17,170065.25,100
OPP6094,ACC1348,Closed Won,2023-08-10,328707.34,100
OPP6095,ACC1102,Qualification,2024-07-15,0.0,63
OPP6096,ACC1048,Negotiation,2024-06-07,0.0,78
OPP6097,ACC1483,Negotiation,2023-12-18,0.0,78
OPP6098,ACC1478,Negotiation,2023-08-20,0.0,39
OPP6099,ACC1174,Proposal,2024-11-21,0.0,84
OPP6100,ACC1122,Closed Won,2024-10-03,265838.24,100
OPP6101,ACC1230,Closed Won,2024-07-04,406589.58,100
OPP6102,ACC1405,Qualification,2025-05-22,0.0,21
OPP6103,ACC1022,Qualification,2023-08-28,0.0,10
OPP6104,ACC1233,Qualification,2024-03-04,0.0,12
OPP6105,ACC1038,Proposal,2023-08-04,0.0,70
OPP6106,ACC1073,Closed Lost,2023-10-06,0.0,24
OPP6107,ACC1258,Prospecting,2023-10-26,0.0,54
OPP6108,ACC1136,Proposal,2024-10-09,0.0,27
OPP6109,ACC1121,Proposal,2024-09-29,0.0,28
OPP6110,ACC1223,Closed Won,2023-12-21,277992.69,100
OPP6111,ACC1026,Closed Lost,2024-11-29,0.0,63
OPP6112,ACC1297,Qualification,2023-08-18,0.0,38
OPP6113,ACC1298,Prospecting,2023-11-11,0.0,27
OPP6114,ACC1241,Qualification,2025-01-23,0.0,28
OPP6115,ACC1028,Proposal,2024-02-15,0.0,13
OPP6116,ACC1300,Closed Won,2024-09-23,215230.83,100
OPP6117,ACC1055,Prospecting,2024-04-10,0.0,23
OPP6118,ACC1009,Closed Won,2025-04-13,41516.3,100
OPP6119,ACC1052,Closed Won,2025-02-17,435886.1,100
OPP6120,ACC1429,Prospecting,2024-10-18,0.0,56
OPP6121,ACC1479,Qualification,2024-07-31,0.0,41
OPP6122,ACC1438,Prospecting,2023-09-15,0.0,82
OPP6123,ACC1476,Closed Won,2025-03-18,211164.96,100
OPP6124,ACC1041,Closed Won,2025-02-04,237533.54,100
OPP6125,ACC1423,Qualification,2024-08-17,0.0,77
OPP6126,ACC1148,Closed Won,2025-01-01,153256.31,100
OPP6127,ACC1178,Proposal,2025-07-01,0.0,53
OPP6128,ACC1304,Proposal,2023-11-30,0.0,11
OPP6129,ACC1050,Proposal,2025-01-29,0.0,29
OPP6130,ACC1216,Prospecting,2023-07-31,0.0,14
OPP6131,ACC1453,Closed Won,2025-01-08,90922.2,100
OPP6132,ACC1418,Qualification,2025-06-02,0.0,60
OPP6133,ACC1172,Closed Won,2025-05-30,341552.25,100
OPP6134,ACC1200,Closed Won,2025-04-10,279307.18,100
OPP6135,ACC1126,Closed Won,2024-07-09,459979.36,100
OPP6136,ACC1136,Negotiation,2024-12-19,0.0,39
OPP6137,ACC1266,Proposal,2023-12-10,0.0,30
OPP6138,ACC1026,Proposal,2024-12-01,0.0,21
OPP6139,ACC1076,Negotiation,2023-10-14,0.0,26
OPP6140,ACC1120,Closed Won,2025-03-29,203199.2,100
OPP6141,ACC1369,Prospecting,2025-07-14,0.0,60
OPP6142,ACC1131,Qualification,2024-06-02,0.0,81
OPP6143,ACC1352,Closed Won,2024-08-06,43218.57,100
OPP6144,ACC1328,Closed Won,2024-05-20,241321.05,100
OPP6145,ACC1053,Closed Won,2025-02-03,205524.44,100
OPP6146,ACC1361,Proposal,2024-03-13,0.0,16
OPP6147,ACC1419,Closed Won,2024-07-02,325090.36,100
OPP6148,ACC1449,Qualification,2024-08-10,0.0,23
OPP6149,ACC1222,Qualification,2024-07-24,0.0,56
OPP6150,ACC1110,Closed Won,2024-04-17,424071.59,100
OPP6151,ACC1176,Prospecting,2024-02-23,0.0,46
OPP6152,ACC1447,Qualification,2025-01-05,0.0,23
OPP6153,ACC1180,Prospecting,2023-09-26,0.0,86
OPP6154,ACC1427,Prospecting,2024-07-22,0.0,49
OPP6155,ACC1353,Qualification,2024-05-04,0.0,35
OPP6156,ACC1105,Closed Won,2024-06-26,21021.56,100
OPP6157,ACC1406,Proposal,2025-01-16,0.0,82
OPP6158,ACC1105,Negotiation,2024-12-11,0.0,82
OPP6159,ACC1287,Closed Lost,2025-04-02,0.0,71
OPP6160,ACC1478,Prospecting,2024-01-09,0.0,50
OPP6161,ACC1092,Prospecting,2024-05-20,0.0,49
OPP6162,ACC1406,Prospecting,2025-07-17,0.0,55
OPP6163,ACC1191,Closed Won,2024-06-04,479575.82,100
OPP6164,ACC1446,Negotiation,2025-04-14,0.0,50
OPP6165,ACC1251,Closed Won,2025-05-12,364215.62,100
OPP6166,ACC1315,Closed Lost,2025-03-05,0.0,22
OPP6167,ACC1369,Proposal,2025-06-13,0.0,74
OPP6168,ACC1399,Qualification,2024-04-21,0.0,29
OPP6169,ACC1259,Prospecting,2023-08-06,0.0,58
OPP6170,ACC1119,Negotiation,2024-12-01,0.0,14
OPP6171,ACC1319,Proposal,2024-11-30,0.0,29
OPP6172,ACC1081,Closed Won,2024-05-12,43982.67,100
OPP6173,ACC1241,Closed Won,2024-08-13,476645.06,100
OPP6174,ACC1221,Qualification,2024-12-03,0.0,37
OPP6175,ACC1249,Closed Won,2023-10-23,328838.97,100
OPP6176,ACC1142,Closed Won,2024-05-11,84718.28,100
OPP6177,ACC1388,Closed Lost,2024-12-17,0.0,76
OPP6178,ACC1433,Closed Lost,2025-07-11,0.0,87
OPP6179,ACC1374,Closed Won,2025-01-19,465462.47,100
OPP6180,ACC1046,Proposal,2025-05-10,0.0,26
OPP6181,ACC1284,Proposal,2023-11-28,0.0,56
OPP6182,ACC1222,Closed Won,2024-04-18,470369.86,100
OPP6183,ACC1409,Prospecting,2023-12-20,0.0,59
OPP6184,ACC1431,Qualification,2023-12-21,0.0,88
OPP6185,ACC1414,Closed Won,2025-04-04,479217.75,100
OPP6186,ACC1176,Negotiation,2024-05-18,0.0,73
OPP6187,ACC1070,Prospecting,2024-01-14,0.0,11
OPP6188,ACC1338,Qualification,2024-06-02,0.0,49
OPP6189,ACC1117,Negotiation,2024-07-26,0.0,21
OPP6190,ACC1081,Negotiation,2025-02-06,0.0,68
OPP6191,ACC1085,Proposal,2025-02-06,0.0,47
OPP6192,ACC1441,Qualification,2024-10-03,0.0,45
OPP6193,ACC1474,Negotiation,2025-01-30,0.0,55
OPP6194,ACC1208,Prospecting,2025-03-04,0.0,32
OPP6195,ACC1011,Closed Won,2025-06-16,233066.87,100
OPP6196,ACC1258,Closed Lost,2024-04-13,0.0,42
OPP6197,ACC1037,Closed Won,2024-11-26,223812.47,100
OPP6198,ACC1253,Closed Lost,2025-06-21,0.0,25
OPP6199,ACC1478,Closed Lost,2025-07-18,0.0,72
OPP6200,ACC1395,Prospecting,2024-08-04,0.0,46
OPP6201,ACC1101,Proposal,2023-11-12,0.0,89
OPP6202,ACC1237,Closed Lost,2024-06-24,0.0,26
OPP6203,ACC1359,Proposal,2023-10-25,0.0,75
OPP6204,ACC1189,Closed Won,2024-07-19,476262.25,100
OPP6205,ACC1012,Proposal,2024-01-12,0.0,62
OPP6206,ACC1169,Negotiation,2025-06-15,0.0,43
OPP6207,ACC1180,Closed Won,2023-08-18,495667.83,100
OPP6208,ACC1022,Prospecting,2025-01-17,0.0,17
OPP6209,ACC1223,Closed Won,2025-03-25,126184.31,100
OPP6210,ACC1198,Closed Won,2024-07-26,8931.76,100
OPP6211,ACC1069,Closed Won,2023-08-16,148877.0,100
OPP6212,ACC1199,Qualification,2023-12-05,0.0,61
OPP6213,ACC1209,Closed Won,2024-10-11,115410.39,100
OPP6214,ACC1139,Closed Won,2024-03-23,336229.53,100
OPP6215,ACC1308,Proposal,2024-03-05,0.0,69
OPP6216,ACC1457,Closed Won,2024-10-25,450562.63,100
OPP6217,ACC1422,Negotiation,2025-02-02,0.0,20
OPP6218,ACC1355,Qualification,2024-11-22,0.0,23
OPP6219,ACC1130,Closed Lost,2024-08-11,0.0,60
OPP6220,ACC1378,Closed Won,2024-07-21,103738.14,100
OPP6221,ACC1302,Proposal,2024-07-02,0.0,50
OPP6222,ACC1203,Proposal,2024-02-27,0.0,87
OPP6223,ACC1135,Negotiation,2024-07-25,0.0,70
OPP6224,ACC1156,Qualification,2024-07-31,0.0,68
OPP6225,ACC1034,Prospecting,2024-08-27,0.0,29
OPP6226,ACC1029,Closed Lost,2025-03-10,0.0,28
OPP6227,ACC1287,Closed Won,2024-08-26,163492.38,100
OPP6228,ACC1043,Prospecting,2023-08-09,0.0,86
OPP6229,ACC1151,Closed Won,2025-02-05,35888.13,100
OPP6230,ACC1203,Closed Won,2025-07-21,395831.77,100
OPP6231,ACC1441,Closed Lost,2025-05-01,0.0,37
OPP6232,ACC1408,Prospecting,2023-10-23,0.0,12
OPP6233,ACC1099,Closed Lost,2024-06-21,0.0,64
OPP6234,ACC1113,Proposal,2025-04-11,0.0,32
OPP6235,ACC1420,Prospecting,2024-06-15,0.0,18
OPP6236,ACC1482,Proposal,2023-08-23,0.0,20
OPP6237,ACC1093,Proposal,2023-12-04,0.0,67
OPP6238,ACC1159,Closed Won,2024-11-21,264765.08,100
OPP6239,ACC1204,Closed Won,2025-02-16,133426.38,100
OPP6240,ACC1443,Closed Won,2025-05-04,50758.42,100
OPP6241,ACC1160,Closed Lost,2023-11-24,0.0,53
OPP6242,ACC1342,Closed Lost,2024-06-06,0.0,48
OPP6243,ACC1428,Qualification,2024-03-12,0.0,54
OPP6244,ACC1194,Closed Lost,2024-05-07,0.0,71
OPP6245,ACC1305,Negotiation,2025-02-05,0.0,30
OPP6246,ACC1341,Closed Lost,2024-09-15,0.0,65
OPP6247,ACC1452,Proposal,2024-07-20,0.0,83
OPP6248,ACC1039,Proposal,2024-09-04,0.0,11
OPP6249,ACC1301,Negotiation,2024-08-25,0.0,86
OPP6250,ACC1223,Qualification,2024-07-05,0.0,84
OPP6251,ACC1032,Closed Won,2024-09-11,165247.62,100
OPP6252,ACC1064,Closed Lost,2023-11-19,0.0,50
OPP6253,ACC1174,Prospecting,2023-09-06,0.0,68
OPP6254,ACC1486,Closed Lost,2024-02-05,0.0,73
OPP6255,ACC1003,Closed Won,2024-10-02,61235.4,100
OPP6256,ACC1402,Closed Lost,2024-04-29,0.0,62
OPP6257,ACC1220,Proposal,2024-12-03,0.0,10
OPP6258,ACC1060,Closed Lost,2025-02-07,0.0,26
OPP6259,ACC1021,Closed Won,2024-02-20,321263.62,100
OPP6260,ACC1356,Negotiation,2023-09-10,0.0,14
OPP6261,ACC1276,Qualification,2024-10-01,0.0,34
OPP6262,ACC1434,Proposal,2023-10-29,0.0,79
OPP6263,ACC1052,Closed Won,2024-04-20,302466.96,100
OPP6264,ACC1119,Qualification,2025-03-10,0.0,36
OPP6265,ACC1305,Closed Lost,2024-09-26,0.0,83
OPP6266,ACC1433,Closed Lost,2025-02-06,0.0,57
OPP6267,ACC1367,Closed Won,2024-10-26,13014.68,100
OPP6268,ACC1147,Closed Won,2024-05-01,253532.17,100
OPP6269,ACC1424,Closed Won,2024-06-04,351161.99,100
OPP6270,ACC1219,Closed Won,2025-07-22,230718.76,100
OPP6271,ACC1342,Proposal,2024-05-24,0.0,55
OPP6272,ACC1490,Closed Won,2023-09-07,215795.35,100
OPP6273,ACC1234,Closed Lost,2024-01-22,0.0,52
OPP6274,ACC1469,Qualification,2024-01-15,0.0,32
OPP6275,ACC1007,Negotiation,2024-03-12,0.0,57
OPP6276,ACC1339,Qualification,2023-09-28,0.0,86
OPP6277,ACC1287,Qualification,2024-12-11,0.0,65
OPP6278,ACC1118,Proposal,2025-04-23,0.0,65
OPP6279,ACC1130,Closed Won,2023-10-19,352535.85,100
OPP6280,ACC1426,Closed Lost,2023-11-29,0.0,22
OPP6281,ACC1386,Closed Lost,2024-08-24,0.0,23
OPP6282,ACC1071,Prospecting,2023-08-24,0.0,12
OPP6283,ACC1248,Closed Won,2024-11-19,208583.43,100
OPP6284,ACC1493,Negotiation,2024-05-31,0.0,89
OPP6285,ACC1198,Closed Lost,2024-08-07,0.0,22
OPP6286,ACC1364,Closed Won,2024-05-30,254163.95,100
OPP6287,ACC1318,Closed Won,2023-08-11,335516.52,100
OPP6288,ACC1448,Closed Won,2024-07-05,109876.21,100
OPP6289,ACC1385,Closed Won,2023-08-13,278036.02,100
OPP6290,ACC1194,Qualification,2024-03-15,0.0,70
OPP6291,ACC1449,Closed Lost,2024-09-16,0.0,54
OPP6292,ACC1354,Closed Lost,2024-03-19,0.0,69
OPP6293,ACC1247,Proposal,2023-10-07,0.0,60
OPP6294,ACC1118,Prospecting,2024-07-18,0.0,57
OPP6295,ACC1309,Closed Won,2024-12-14,256242.6,100
OPP6296,ACC1481,Proposal,2023-12-25,0.0,43
OPP6297,ACC1390,Proposal,2024-07-25,0.0,63
OPP6298,ACC1494,Closed Won,2025-03-12,7057.99,100
OPP6299,ACC1135,Closed Lost,2024-11-26,0.0,14
OPP6300,ACC1104,Prospecting,2023-11-26,0.0,29
OPP6301,ACC1444,Closed Won,2024-03-02,421180.96,100
OPP6302,ACC1064,Negotiation,2025-07-05,0.0,86
OPP6303,ACC1353,Proposal,2023-12-22,0.0,31
OPP6304,ACC1424,Closed Lost,2024-11-03,0.0,65
OPP6305,ACC1341,Qualification,2025-07-09,0.0,60
OPP6306,ACC1388,Qualification,2023-09-21,0.0,60
OPP6307,ACC1465,Closed Won,2025-04-09,401659.16,100
OPP6308,ACC1320,Negotiation,2023-12-31,0.0,26
OPP6309,ACC1234,Closed Lost,2024-02-06,0.0,59
OPP6310,ACC1057,Closed Lost,2024-03-01,0.0,32
OPP6311,ACC1080,Proposal,2024-09-19,0.0,50
OPP6312,ACC1134,Negotiation,2025-03-07,0.0,65
OPP6313,ACC1483,Qualification,2024-10-26,0.0,26
OPP6314,ACC1048,Negotiation,2025-06-27,0.0,90
OPP6315,ACC1141,Negotiation,2025-01-02,0.0,60
OPP6316,ACC1259,Closed Won,2024-09-22,315522.6,100
OPP6317,ACC1053,Proposal,2024-10-02,0.0,80
OPP6318,ACC1246,Qualification,2024-02-12,0.0,51
OPP6319,ACC1364,Qualification,2024-09-14,0.0,21
OPP6320,ACC1128,Prospecting,2024-08-19,0.0,11
OPP6321,ACC1455,Closed Won,2024-06-04,298677.65,100
OPP6322,ACC1245,Prospecting,2024-04-06,0.0,79
OPP6323,ACC1167,Closed Lost,2023-09-22,0.0,20
OPP6324,ACC1212,Negotiation,2025-03-21,0.0,13
OPP6325,ACC1410,Closed Won,2024-07-30,69621.27,100
OPP6326,ACC1174,Negotiation,2024-03-03,0.0,90
OPP6327,ACC1044,Closed Won,2024-11-23,97344.81,100
OPP6328,ACC1330,Closed Won,2024-03-13,114768.84,100
OPP6329,ACC1134,Qualification,2024-05-25,0.0,41
OPP6330,ACC1481,Closed Won,2024-01-27,404513.21,100
OPP6331,ACC1269,Proposal,2024-08-07,0.0,43
OPP6332,ACC1238,Closed Won,2024-11-29,141107.59,100
OPP6333,ACC1069,Closed Lost,2024-08-31,0.0,90
OPP6334,ACC1377,Prospecting,2025-05-01,0.0,84
OPP6335,ACC1120,Closed Won,2024-10-28,59911.1,100
OPP6336,ACC1428,Closed Lost,2024-08-08,0.0,25
OPP6337,ACC1020,Qualification,2023-12-11,0.0,46
OPP6338,ACC1033,Proposal,2024-07-26,0.0,33
OPP6339,ACC1476,Prospecting,2024-11-22,0.0,73
OPP6340,ACC1200,Closed Won,2025-03-21,456795.97,100
OPP6341,ACC1024,Qualification,2025-06-12,0.0,22
OPP6342,ACC1023,Negotiation,2024-02-08,0.0,12
OPP6343,ACC1404,Proposal,2024-11-05,0.0,72
OPP6344,ACC1124,Closed Lost,2025-03-10,0.0,19
OPP6345,ACC1099,Qualification,2025-04-11,0.0,63
OPP6346,ACC1349,Proposal,2025-05-20,0.0,50
OPP6347,ACC1077,Closed Won,2025-06-10,228184.87,100
OPP6348,ACC1089,Qualification,2025-01-09,0.0,48
OPP6349,ACC1243,Prospecting,2023-09-09,0.0,32
OPP6350,ACC1446,Closed Won,2023-12-21,317450.63,100
OPP6351,ACC1091,Closed Won,2024-06-30,63017.53,100
OPP6352,ACC1037,Proposal,2024-01-19,0.0,54
OPP6353,ACC1383,Negotiation,2025-01-23,0.0,88
OPP6354,ACC1203,Negotiation,2025-02-06,0.0,10
OPP6355,ACC1474,Qualification,2025-04-05,0.0,42
OPP6356,ACC1449,Closed Lost,2024-05-22,0.0,34
OPP6357,ACC1074,Closed Won,2025-04-16,270297.32,100
OPP6358,ACC1343,Negotiation,2025-05-24,0.0,29
OPP6359,ACC1403,Qualification,2024-11-02,0.0,56
OPP6360,ACC1409,Qualification,2025-04-06,0.0,37
OPP6361,ACC1181,Prospecting,2024-02-08,0.0,27
OPP6362,ACC1398,Qualification,2024-02-22,0.0,26
OPP6363,ACC1396,Proposal,2023-11-22,0.0,71
OPP6364,ACC1458,Qualification,2024-12-11,0.0,21
OPP6365,ACC1053,Proposal,2024-01-16,0.0,80
OPP6366,ACC1123,Closed Won,2024-01-18,236186.66,100
OPP6367,ACC1038,Closed Won,2023-11-14,220850.68,100
OPP6368,ACC1319,Closed Lost,2023-08-17,0.0,34
OPP6369,ACC1187,Proposal,2025-03-01,0.0,35
OPP6370,ACC1114,Closed Won,2024-03-11,444220.87,100
OPP6371,ACC1310,Proposal,2024-07-16,0.0,60
OPP6372,ACC1004,Qualification,2025-07-21,0.0,85
OPP6373,ACC1044,Proposal,2024-05-31,0.0,36
OPP6374,ACC1376,Closed Lost,2025-05-20,0.0,72
OPP6375,ACC1144,Proposal,2023-12-22,0.0,67
OPP6376,ACC1478,Proposal,2024-02-12,0.0,44
OPP6377,ACC1255,Closed Won,2023-08-18,313340.93,100
OPP6378,ACC1030,Closed Won,2025-02-24,217509.92,100
OPP6379,ACC1434,Negotiation,2024-02-16,0.0,57
OPP6380,ACC1363,Closed Won,2024-09-02,410574.14,100
OPP6381,ACC1373,Proposal,2024-11-09,0.0,14
OPP6382,ACC1197,Closed Lost,2023-08-27,0.0,42
OPP6383,ACC1247,Negotiation,2025-01-06,0.0,47
OPP6384,ACC1450,Closed Won,2025-02-18,439239.79,100
OPP6385,ACC1093,Closed Lost,2023-09-06,0.0,77
OPP6386,ACC1270,Proposal,2025-05-13,0.0,13
OPP6387,ACC1221,Qualification,2024-03-13,0.0,51
OPP6388,ACC1411,Proposal,2024-03-01,0.0,33
OPP6389,ACC1484,Proposal,2023-09-12,0.0,19
OPP6390,ACC1470,Qualification,2025-06-25,0.0,57
OPP6391,ACC1274,Proposal,2025-05-13,0.0,50
OPP6392,ACC1233,Qualification,2024-11-29,0.0,50
OPP6393,ACC1283,Closed Won,2025-05-05,359817.3,100
OPP6394,ACC1156,Qualification,2024-05-13,0.0,82
